year,level,country_code,country_name,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount,perm_excl,perm_excl_rate,fixed_excl,fixed_excl_rate,one_plus_fixed,one_plus_fixed_rate
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,3200,5,0.19,195,6.07,100,3.16
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,1600,5,0.31,165,10.43,85,5.37
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,1595,x,x,25,1.69,15,0.94
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,10575,10,0.08,345,3.25,185,1.73
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,5350,10,0.15,290,5.44,160,3.01
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,5230,0,0,55,1.01,20,0.42
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,162010,10,0.01,905,0.56,525,0.32
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,82910,10,0.01,840,1.01,485,0.59
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,79100,x,x,65,0.08,40,0.05
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Mixed_Total,Total,171195,50,0.03,2710,1.58,1335,0.78
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,86705,45,0.05,2440,2.82,1190,1.37
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,84490,5,0.01,265,0.31,145,0.17
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,48580,25,0.05,1285,2.65,625,1.29
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,24340,20,0.09,1145,4.7,550,2.27
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,24240,5,0.01,140,0.59,75,0.31
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,21470,5,0.02,360,1.67,175,0.81
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,10720,5,0.05,325,3.02,155,1.45
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,10750,0,0,35,0.32,20,0.18
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,39295,5,0.01,295,0.75,145,0.37
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,20105,5,0.01,275,1.36,130,0.64
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,19190,x,x,20,0.1,15,0.08
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,61850,15,0.03,770,1.25,390,0.63
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,31540,15,0.05,700,2.22,355,1.12
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,30310,x,x,70,0.23,35,0.12
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Asian_Total,Total,352850,10,0,910,0.26,670,0.19
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Male,180325,10,0,835,0.46,620,0.34
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Female,172530,x,x,75,0.04,50,0.03
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Indian,Total,89820,0,0,100,0.11,75,0.08
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Indian,Male,46175,0,0,90,0.19,65,0.15
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Indian,Female,43645,0,0,10,0.02,10,0.02
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Pakistani,Total,146550,5,0,560,0.38,415,0.28
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Male,74785,5,0.01,525,0.7,390,0.52
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Female,71765,x,x,35,0.05,30,0.04
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Bangladeshi,Total,58585,0,0,105,0.18,85,0.14
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Male,29600,0,0,95,0.32,75,0.26
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Female,28985,0,0,10,0.03,5,0.02
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_Asian_background,Total,57890,5,0.01,150,0.26,95,0.16
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Male,29760,5,0.01,130,0.43,85,0.29
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Female,28130,x,x,25,0.08,10,0.03
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Black_Total,Total,187995,55,0.03,2785,1.48,1750,0.93
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,94655,45,0.05,2435,2.57,1515,1.6
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,93340,5,0.01,355,0.38,235,0.25
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,44200,35,0.08,1360,3.08,780,1.76
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,22430,30,0.14,1165,5.19,665,2.96
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,21770,5,0.02,195,0.9,115,0.53
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Black_African,Total,120010,10,0.01,1095,0.91,765,0.64
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,60075,10,0.02,980,1.63,680,1.13
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,59935,x,x,115,0.19,85,0.14
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_black_background,Total,23785,5,0.03,330,1.38,205,0.86
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Male,12150,5,0.05,285,2.35,175,1.42
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Female,11635,0,0,45,0.37,30,0.27
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Chinese,Total,12390,0,0,20,0.15,15,0.11
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,6120,0,0,20,0.31,15,0.23
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,6275,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,54845,5,0.01,325,0.59,205,0.37
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,28180,5,0.01,300,1.07,185,0.66
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,26665,0,0,20,0.08,20,0.07
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,965110,145,0.01,8295,0.86,4830,0.5
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,490950,130,0.03,7405,1.51,4300,0.88
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,474160,15,0,890,0.19,530,0.11
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Unclassified,Total,23230,5,0.03,285,1.22,160,0.7
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Unclassified,Male,11925,5,0.05,255,2.13,140,1.19
201213,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Unclassified,Female,11310,0,0,30,0.27,20,0.18
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Nursery,Total,298940,0,0,55,0.02,40,0.01
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Nursery,Male,151640,0,0,45,0.03,35,0.02
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Nursery,Female,147295,0,0,10,0.01,5,0
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Reception,Total,628395,20,0,1620,0.26,820,0.13
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Reception,Male,321265,15,0.01,1405,0.44,715,0.22
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Reception,Female,307130,x,x,215,0.07,105,0.03
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_1,Total,608910,55,0.01,3520,0.58,1600,0.26
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_1,Male,311415,50,0.02,3085,0.99,1390,0.45
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_1,Female,297500,5,0,435,0.15,210,0.07
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_2,Total,589585,85,0.01,4425,0.75,2035,0.34
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_2,Male,301195,80,0.03,3940,1.31,1790,0.59
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_2,Female,288390,5,0,490,0.17,245,0.08
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_3,Total,575810,95,0.02,5730,1,2625,0.46
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_3,Male,293680,85,0.03,5200,1.77,2355,0.8
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_3,Female,282130,5,0,530,0.19,270,0.09
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_4,Total,563715,125,0.02,6780,1.2,3380,0.6
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_4,Male,287705,120,0.04,6135,2.13,3060,1.06
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_4,Female,276015,5,0,645,0.23,320,0.12
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_5,Total,531860,140,0.03,7540,1.42,4040,0.76
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_5,Male,271205,135,0.05,6760,2.49,3610,1.33
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_5,Female,260655,5,0,780,0.3,430,0.16
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_6,Total,508845,125,0.02,7880,1.55,4640,0.91
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_6,Male,259250,110,0.04,7090,2.73,4120,1.59
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_6,Female,249595,15,0.01,790,0.32,520,0.21
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_7,Total,2705,0,0,55,2.03,35,1.33
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_7,Male,1445,0,0,50,3.53,35,2.28
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_7,Female,1260,0,0,5,0.32,5,0.24
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_8,Total,340,x,x,50,14.75,25,7.96
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_8,Male,160,x,x,40,23.46,20,12.35
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_8,Female,175,0,0,10,6.78,5,3.95
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_9,Total,140,0,0,35,24.46,15,11.51
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_9,Male,75,0,0,20,27.27,10,12.99
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_9,Female,60,0,0,15,20.97,5,9.68
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_10,Total,175,0,0,5,2.26,5,2.26
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_10,Male,85,0,0,x,x,x,x
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_10,Female,95,0,0,x,x,x,x
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_11,Total,160,0,0,10,5.59,5,3.11
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_11,Male,85,0,0,10,10.84,5,6.02
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_11,Female,80,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Unclassified,Total,0,15,.,160,.,120,.
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Unclassified,Male,0,15,.,140,.,105,.
201213,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Unclassified,Female,0,0,.,20,.,15,.
201213,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Eligible,Total,782270,375,0.05,18845,2.41,9180,1.17
201213,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_NotEligible,Total,3527315,290,0.01,19015,0.54,10200,0.29
201213,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Unclassified,Total,0,0,.,5,.,5,.
201213,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_Provision_No_SEN,Total,3559810,80,0,6925,0.19,4525,0.13
201213,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,59710,110,0.19,5740,9.61,2535,4.25
201213,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_provision_SEN_without_statement,Total,690060,475,0.07,25205,3.65,12320,1.79
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,25880,25,0.1,1645,6.36,730,2.83
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,7610,x,x,70,0.89,40,0.5
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,67670,40,0.06,2275,3.36,1115,1.65
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,565,0,0,5,1.06,5,1.06
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,14125,x,x,280,1.98,140,0.99
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Physical_disability,Total,13510,0,0,110,0.8,60,0.44
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,1530,0,0,30,1.83,20,1.24
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Behavioural_emotional_and_social_difficulties,Total,61390,340,0.55,15865,25.85,6880,11.21
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Speech_language_and_communications_needs,Total,102185,30,0.03,1660,1.62,845,0.83
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Severe_learning_difficulty,Total,4410,x,x,155,3.51,70,1.61
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Specific_learning_difficulty,Total,30360,10,0.04,720,2.37,390,1.28
201213,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Visual_impairment,Total,4465,0,0,65,1.41,20,0.49
201213,NATIONAL,E92000001,England,State-funded secondary,Total,Total,Total,3210120,3905,0.12,215560,6.72,121055,3.77
201213,NATIONAL,E92000001,England,State-funded secondary,Gender,Gender_male,Total,1616335,2930,0.18,152470,9.43,85475,5.29
201213,NATIONAL,E92000001,England,State-funded secondary,Gender,Gender_female,Total,1593785,970,0.06,63090,3.96,35580,2.23
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_4_and_under,Total,6080,x,x,15,0.28,10,0.15
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_4_and_under,Male,3015,x,x,15,0.53,10,0.27
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_4_and_under,Female,3065,0,0,x,x,x,x
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_5,Total,3295,0,0,30,0.94,10,0.36
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_5,Male,1705,0,0,25,1.58,10,0.59
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_5,Female,1590,0,0,5,0.25,x,x
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_6,Total,3015,x,x,40,1.36,15,0.53
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_6,Male,1535,x,x,40,2.67,15,1.04
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_6,Female,1480,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_7,Total,2745,0,0,35,1.31,20,0.77
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_7,Male,1410,0,0,30,1.99,20,1.28
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_7,Female,1335,0,0,10,0.6,5,0.23
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_8,Total,2595,x,x,50,1.85,35,1.31
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_8,Male,1275,x,x,40,3.29,30,2.27
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_8,Female,1320,0,0,5,0.45,5,0.38
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_9,Total,17360,5,0.04,275,1.58,130,0.74
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_9,Male,8925,5,0.06,240,2.69,110,1.24
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_9,Female,8435,x,x,35,0.4,20,0.21
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_10,Total,20420,5,0.03,475,2.33,260,1.27
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_10,Male,10440,5,0.06,435,4.18,235,2.24
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_10,Female,9980,0,0,40,0.4,25,0.25
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_11,Total,522600,350,0.07,24865,4.76,13450,2.57
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_11,Male,265215,300,0.11,20560,7.75,10920,4.12
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_11,Female,257390,55,0.02,4305,1.67,2530,0.98
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_12,Total,536255,695,0.13,39465,7.36,21040,3.92
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_12,Male,272205,540,0.2,29285,10.76,15540,5.71
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_12,Female,264050,160,0.06,10180,3.86,5500,2.08
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_13,Total,550080,1060,0.19,50920,9.26,27565,5.01
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_13,Male,279360,770,0.27,33590,12.02,18410,6.59
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_13,Female,270715,295,0.11,17330,6.4,9155,3.38
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_14,Total,554690,1235,0.22,58400,10.53,31845,5.74
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_14,Male,281255,865,0.31,38720,13.77,21155,7.52
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_14,Female,273440,370,0.14,19685,7.2,10695,3.91
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_15,Total,562070,495,0.09,39025,6.94,24890,4.43
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_15,Male,283965,405,0.14,27945,9.84,17625,6.21
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_15,Female,278105,90,0.03,11075,3.98,7265,2.61
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_16,Total,221830,25,0.01,1265,0.57,1135,0.51
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_16,Male,107215,25,0.02,1005,0.94,900,0.84
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_16,Female,114615,x,x,260,0.23,240,0.21
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_17,Total,183175,20,0.01,625,0.34,580,0.32
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_17,Male,86115,15,0.02,480,0.56,445,0.52
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_17,Female,97065,x,x,145,0.15,135,0.14
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_18,Total,22925,x,x,65,0.29,65,0.27
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_18,Male,12225,x,x,55,0.44,50,0.42
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_18,Female,10700,0,0,10,0.11,10,0.11
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_19_and_over,Total,980,0,0,5,0.41,5,0.41
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_19_and_over,Male,475,0,0,5,0.84,5,0.84
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_19_and_over,Female,505,0,0,0,0,0,0
201213,NATIONAL,E92000001,England,State-funded secondary,Age,Age_unclassified,Total,0,0,.,x,.,x,.
201213,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_unclassified,Male,0,0,.,x,.,x,.
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_White_Total,Total,2531925,2950,0.12,173400,6.85,93415,3.69
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_White_Total,Male,1274985,2180,0.17,121530,9.53,65355,5.13
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_White_Total,Female,1256945,770,0.06,51875,4.13,28060,2.23
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_British,Total,2392295,2755,0.12,163885,6.85,87800,3.67
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_British,Male,1204460,2040,0.17,114715,9.52,61350,5.09
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_British,Female,1187835,715,0.06,49175,4.14,26455,2.23
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Irish,Total,11325,20,0.16,805,7.1,445,3.93
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Irish,Male,5690,10,0.19,590,10.36,305,5.36
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Irish,Female,5640,5,0.12,215,3.81,140,2.48
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,1095,10,0.82,480,43.94,230,20.78
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,560,5,1.07,320,56.96,145,25.71
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,535,5,0.56,165,30.35,85,15.64
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,5625,35,0.59,1760,31.31,880,15.65
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,2830,20,0.67,1190,41.98,600,21.13
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,2795,15,0.5,575,20.51,280,10.09
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,121580,135,0.11,6465,5.32,4060,3.34
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,61445,105,0.17,4720,7.68,2960,4.82
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,60140,30,0.05,1750,2.91,1100,1.83
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_Mixed_Total,Total,129595,295,0.23,12005,9.26,6985,5.39
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,64330,215,0.34,8205,12.75,4760,7.4
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,65265,75,0.12,3800,5.82,2225,3.41
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,41620,145,0.35,5885,14.13,3310,7.95
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,20280,95,0.47,3955,19.51,2205,10.87
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,21345,50,0.23,1925,9.02,1105,5.18
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,14575,25,0.18,1245,8.55,755,5.19
201213,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,7210,20,0.31,880,12.22,535,7.39
